Day,Month,Year,Hour,Minute,Second,AMPM,Red,IR,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,GSR
17,January,2025,10,26,33,AM,685,902,4192,-1484,16324,197,753,114,2543
17,January,2025,10,26,34,AM,653,878,4156,-1432,16344,205,763,77,2535
17,January,2025,10,26,35,AM,654,824,4232,-1440,16368,191,765,98,2549
17,January,2025,10,26,36,AM,675,866,4200,-1460,16340,212,774,89,2557
17,January,2025,10,26,37,AM,679,814,4148,-1424,16340,206,779,87,2541
17,January,2025,10,26,38,AM,708,833,4144,-1460,16304,200,762,106,2551
17,January,2025,10,26,39,AM,657,861,4236,-1388,16372,217,755,99,2541
17,January,2025,10,26,40,AM,673,858,4124,-1356,16316,216,783,74,2547
17,January,2025,10,26,41,AM,674,878,4160,-1448,16304,205,762,80,2557
17,January,2025,10,26,42,AM,634,863,4180,-1448,16368,206,757,99,2539
17,January,2025,10,26,43,AM,653,858,4176,-1424,16424,218,752,96,2542
17,January,2025,10,26,44,AM,673,869,4228,-1472,16364,212,786,107,2543
17,January,2025,10,26,45,AM,659,847,4184,-1396,16328,200,780,100,2545
17,January,2025,10,26,47,AM,665,857,4156,-1552,16400,222,790,111,2559
17,January,2025,10,26,48,AM,679,854,4184,-1468,16364,207,777,95,2478
17,January,2025,10,26,49,AM,692,834,4228,-1416,16336,226,772,93,2538
17,January,2025,10,26,50,AM,661,851,4192,-1408,16376,216,788,78,2530
17,January,2025,10,26,51,AM,683,888,4144,-1448,16376,210,757,100,2720
17,January,2025,10,26,52,AM,671,777,4212,-1512,16360,231,767,89,2514
17,January,2025,10,26,53,AM,666,865,4144,-1448,16360,213,777,81,2553
17,January,2025,10,26,54,AM,659,851,4168,-1416,16340,210,737,96,2544
17,January,2025,10,26,55,AM,669,845,4228,-1424,16372,235,763,102,2550
17,January,2025,10,26,56,AM,684,894,4152,-1480,16360,199,767,90,2559
17,January,2025,10,26,57,AM,681,854,4196,-1452,16316,212,764,104,2597
17,January,2025,10,26,58,AM,668,872,4172,-1508,16424,201,788,72,2543
17,January,2025,10,26,59,AM,647,864,4160,-1508,16388,218,780,98,2551
17,January,2025,10,27,00,AM,653,857,4204,-1456,16368,222,745,71,2544
17,January,2025,10,27,01,AM,659,862,4232,-1488,16424,196,763,105,2538
17,January,2025,10,27,03,AM,674,862,4136,-1408,16320,211,764,91,2556
17,January,2025,10,27,04,AM,661,846,4168,-1484,16344,190,771,110,2541
17,January,2025,10,27,05,AM,678,789,4144,-1420,16372,218,752,78,2582
17,January,2025,10,27,06,AM,673,862,4124,-1412,16328,215,769,98,2551
17,January,2025,10,27,07,AM,678,846,4216,-1448,16284,218,789,93,2540
17,January,2025,10,27,08,AM,678,866,4228,-1408,16292,193,783,106,2532
17,January,2025,10,27,09,AM,670,851,4256,-1452,16376,196,770,84,2558
17,January,2025,10,27,10,AM,681,883,4204,-1484,16368,210,767,110,2559
17,January,2025,10,27,11,AM,674,803,4168,-1484,16328,194,745,116,2551
17,January,2025,10,27,12,AM,665,860,4228,-1444,16392,197,758,79,2631
17,January,2025,10,27,13,AM,678,841,4116,-1492,16340,223,763,109,2544
17,January,2025,10,27,14,AM,676,855,4224,-1460,16332,212,769,92,2555
17,January,2025,10,27,15,AM,670,865,4172,-1376,16352,203,760,91,2558
17,January,2025,10,27,16,AM,658,848,4160,-1496,16384,194,763,94,2559
17,January,2025,10,27,17,AM,660,865,4212,-1484,16340,224,760,105,2527
17,January,2025,10,27,18,AM,666,918,4132,-1340,16288,218,754,95,2544
17,January,2025,10,27,20,AM,648,772,4184,-1484,16340,180,762,109,2583
17,January,2025,10,27,21,AM,685,856,4176,-1468,16400,208,762,106,2511
17,January,2025,10,27,22,AM,666,866,4168,-1488,16372,202,770,88,2554
17,January,2025,10,27,23,AM,662,869,4160,-1452,16356,210,800,86,2544
17,January,2025,10,27,24,AM,684,858,4120,-1452,16344,230,783,78,2543
17,January,2025,10,27,25,AM,665,853,4168,-1336,16292,218,778,85,2815
17,January,2025,10,27,26,AM,686,859,4244,-1480,16380,199,749,68,2559
17,January,2025,10,27,27,AM,665,879,4132,-1476,16408,202,756,89,2534
17,January,2025,10,27,28,AM,686,831,4124,-1452,16336,198,768,91,2525
17,January,2025,10,27,29,AM,646,827,4128,-1440,16364,208,776,99,2595
17,January,2025,10,27,30,AM,662,865,4176,-1548,16368,215,759,83,2550
17,January,2025,10,27,31,AM,667,829,4160,-1496,16360,185,759,92,2491
17,January,2025,10,27,32,AM,664,862,4236,-1504,16320,197,760,84,2559
17,January,2025,10,27,33,AM,693,862,4164,-1460,16344,213,750,91,2542
17,January,2025,10,27,34,AM,687,893,4208,-1508,16376,193,746,93,2551
17,January,2025,10,27,35,AM,683,863,4176,-1400,16308,196,771,84,2542
17,January,2025,10,27,37,AM,689,854,4192,-1492,16344,195,780,102,2529
17,January,2025,10,27,38,AM,675,846,4200,-1460,16380,210,750,84,2550
17,January,2025,10,27,39,AM,661,853,4152,-1452,16356,207,772,102,2507
17,January,2025,10,27,40,AM,676,906,4184,-1388,16292,212,767,99,2553
17,January,2025,10,27,41,AM,663,910,4236,-1452,16356,215,785,110,2525
17,January,2025,10,27,42,AM,667,797,4204,-1464,16392,213,757,88,2650
17,January,2025,10,27,43,AM,669,850,4176,-1444,16284,198,748,99,2480
17,January,2025,10,27,44,AM,670,869,4212,-1452,16332,195,772,81,2559
17,January,2025,10,27,45,AM,668,870,4152,-1400,16340,207,762,64,2544
17,January,2025,10,27,46,AM,668,852,4184,-1388,16252,201,786,93,2519
17,January,2025,10,27,47,AM,683,912,4208,-1460,16308,222,743,74,2559
17,January,2025,10,27,48,AM,668,789,4184,-1456,16304,202,751,83,2555
17,January,2025,10,27,49,AM,684,856,4116,-1452,16360,196,789,81,2538
17,January,2025,10,27,50,AM,653,889,4228,-1436,16336,207,762,93,2550
17,January,2025,10,27,51,AM,680,843,4156,-1484,16324,213,768,91,2554
17,January,2025,10,27,52,AM,690,902,4232,-1496,16384,202,781,97,2682
17,January,2025,10,27,54,AM,656,857,4244,-1448,16384,212,758,96,2714
17,January,2025,10,27,55,AM,657,857,4232,-1400,16348,199,767,84,2545
17,January,2025,10,27,56,AM,648,861,4132,-1448,16360,219,770,116,2474
17,January,2025,10,27,57,AM,662,855,4192,-1492,16348,217,747,79,2559
17,January,2025,10,27,58,AM,684,854,4204,-1480,16324,235,776,86,2483
17,January,2025,10,27,59,AM,672,862,4308,-1624,16480,236,763,38,2546
17,January,2025,10,28,00,AM,674,870,4256,-1440,16340,203,783,90,2546
17,January,2025,10,28,01,AM,665,855,4156,-1460,16336,196,739,108,2559
17,January,2025,10,28,02,AM,674,882,4204,-1444,16344,217,749,106,2395
17,January,2025,10,28,03,AM,676,849,4164,-1436,16388,203,764,103,2598
17,January,2025,10,28,04,AM,694,911,4216,-1500,16324,201,762,115,2557
17,January,2025,10,28,05,AM,661,803,4208,-1500,16392,223,777,103,2535
17,January,2025,10,28,06,AM,650,822,4224,-1480,16364,219,770,89,2555
17,January,2025,10,28,07,AM,649,847,4180,-1456,16340,212,773,104,2559
17,January,2025,10,28,08,AM,666,870,4172,-1412,16308,222,746,103,2544
17,January,2025,10,28,09,AM,670,830,4164,-1484,16348,214,751,95,2539
17,January,2025,10,28,11,AM,660,870,4224,-1448,16368,215,767,104,2544
17,January,2025,10,28,12,AM,677,862,4224,-1432,16368,198,772,83,2531
17,January,2025,10,28,13,AM,676,859,4196,-1504,16332,212,778,73,2549
17,January,2025,10,28,14,AM,674,894,4136,-1460,16356,215,740,104,2537
17,January,2025,10,28,15,AM,679,857,4116,-1468,16356,210,769,106,2530
17,January,2025,10,28,16,AM,666,870,4176,-1444,16336,212,768,91,2559
17,January,2025,10,28,17,AM,680,839,4160,-1424,16300,206,761,91,2461
17,January,2025,10,28,18,AM,688,903,4220,-1496,16384,198,741,104,2551
17,January,2025,10,28,19,AM,669,891,4152,-1508,16320,204,747,76,2608
17,January,2025,10,28,20,AM,659,869,4220,-1480,16348,212,769,71,2544
17,January,2025,10,28,21,AM,678,842,4212,-1408,16344,197,756,76,2533
17,January,2025,10,28,22,AM,667,860,4160,-1384,16360,201,742,94,2557
17,January,2025,10,28,23,AM,658,798,4232,-1492,16316,212,777,98,2546
17,January,2025,10,28,24,AM,691,853,4160,-1440,16344,209,760,108,2548
17,January,2025,10,28,26,AM,673,871,4156,-1364,16344,191,746,97,2551
17,January,2025,10,28,27,AM,687,906,4148,-1444,16312,205,745,109,2547
17,January,2025,10,28,28,AM,640,858,4208,-1460,16296,217,789,80,2528
17,January,2025,10,28,29,AM,669,855,4160,-1448,16344,207,779,91,2559
17,January,2025,10,28,30,AM,693,857,4188,-1476,16292,206,784,60,2601
17,January,2025,10,28,31,AM,664,873,4196,-1536,16376,204,772,91,2546
17,January,2025,10,28,32,AM,663,822,4212,-1460,16364,215,736,84,2609
17,January,2025,10,28,33,AM,675,864,4228,-1484,16364,198,761,73,2532
17,January,2025,10,28,34,AM,684,846,4260,-1436,16284,204,785,83,2589
17,January,2025,10,28,35,AM,687,890,4184,-1444,16392,188,763,105,2513
17,January,2025,10,28,36,AM,678,909,4232,-1476,16320,209,768,85,2547
17,January,2025,10,28,37,AM,662,801,4208,-1444,16340,195,768,83,2485
17,January,2025,10,28,38,AM,667,849,4152,-1452,16364,213,764,78,2544
17,January,2025,10,28,39,AM,667,870,4192,-1416,16364,197,756,106,2594
17,January,2025,10,28,40,AM,666,883,4192,-1484,16360,210,749,83,2538
17,January,2025,10,28,41,AM,663,842,4168,-1448,16384,208,758,81,2538
17,January,2025,10,28,43,AM,652,869,4124,-1476,16336,194,764,93,2545
17,January,2025,10,28,44,AM,679,852,4208,-1460,16356,225,761,125,2533
17,January,2025,10,28,45,AM,677,864,4160,-1416,16312,183,776,122,2559
17,January,2025,10,28,46,AM,679,867,4200,-1424,16308,212,762,88,2546
17,January,2025,10,28,47,AM,649,839,4152,-1520,16380,204,761,92,2556
17,January,2025,10,28,48,AM,681,783,4084,-1404,16340,207,757,105,2549
17,January,2025,10,28,49,AM,662,867,4168,-1488,16348,214,758,106,2559
17,January,2025,10,28,50,AM,710,860,4200,-1496,16404,210,776,95,2559
17,January,2025,10,28,51,AM,660,914,4180,-1452,16304,213,766,78,2530
17,January,2025,10,28,52,AM,664,860,4204,-1472,16360,202,753,99,2559
17,January,2025,10,28,53,AM,660,872,4188,-1432,16340,206,784,91,2546
17,January,2025,10,28,54,AM,632,871,4148,-1448,16328,231,773,95,2581
17,January,2025,10,28,55,AM,690,848,4220,-1460,16316,237,770,71,2541
17,January,2025,10,28,56,AM,689,917,4156,-1504,16344,214,770,90,2558
17,January,2025,10,28,58,AM,679,900,4176,-1488,16308,230,774,104,2546
17,January,2025,10,28,59,AM,664,829,4152,-1444,16372,214,754,67,2526
17,January,2025,10,29,00,AM,676,865,4116,-1432,16312,216,753,118,2531
17,January,2025,10,29,01,AM,672,847,4208,-1456,16392,214,789,87,2538
17,January,2025,10,29,02,AM,674,864,4216,-1404,16300,207,788,99,2559
17,January,2025,10,29,03,AM,679,872,4152,-1392,16360,215,751,78,2533
17,January,2025,10,29,04,AM,664,838,4172,-1476,16372,204,775,102,2537
17,January,2025,10,29,05,AM,647,854,4100,-1504,16376,210,748,97,2543
17,January,2025,10,29,06,AM,661,847,4208,-1496,16400,209,755,89,2619
17,January,2025,10,29,07,AM,659,868,4172,-1400,16392,208,773,82,2559
17,January,2025,10,29,08,AM,650,842,4172,-1460,16348,212,755,101,2607
17,January,2025,10,29,09,AM,682,861,4148,-1428,16372,194,741,91,2551
17,January,2025,10,29,10,AM,663,860,4152,-1420,16364,236,748,88,2545
17,January,2025,10,29,11,AM,671,893,4244,-1464,16360,219,771,84,2581
17,January,2025,10,29,12,AM,657,866,4176,-1436,16344,205,755,86,2545
17,January,2025,10,29,13,AM,639,835,4204,-1444,16300,212,768,96,2559
17,January,2025,10,29,15,AM,692,856,4128,-1416,16340,208,749,107,2536
17,January,2025,10,29,16,AM,678,863,4152,-1376,16404,219,748,113,2580
17,January,2025,10,29,17,AM,676,849,4208,-1448,16336,198,738,96,2544
17,January,2025,10,29,18,AM,691,844,4208,-1436,16316,216,750,92,2543
17,January,2025,10,29,19,AM,641,845,4164,-1396,16364,212,765,94,2541
17,January,2025,10,29,20,AM,674,862,4248,-1444,16308,211,765,101,2539
17,January,2025,10,29,21,AM,675,865,4216,-1456,16356,205,773,99,2544
17,January,2025,10,29,22,AM,677,837,4228,-1468,16312,228,762,88,2520
17,January,2025,10,29,23,AM,683,897,4112,-1436,16380,223,761,97,2550
17,January,2025,10,29,24,AM,664,831,4168,-1488,16352,219,732,88,2554
17,January,2025,10,29,25,AM,649,835,4164,-1444,16380,214,724,107,2559
17,January,2025,10,29,26,AM,664,837,4220,-1508,16348,213,770,100,2555
17,January,2025,10,29,27,AM,652,833,4184,-1440,16340,197,753,89,2559
17,January,2025,10,29,28,AM,645,865,4092,-1456,16292,206,764,93,2559
17,January,2025,10,29,29,AM,678,888,4136,-1436,16352,210,789,77,2547
17,January,2025,10,29,31,AM,677,908,4192,-1492,16372,192,747,92,2529
17,January,2025,10,29,32,AM,651,834,4264,-1508,16380,214,775,101,2698
17,January,2025,10,29,33,AM,671,861,4204,-1428,16376,214,760,84,2612
17,January,2025,10,29,34,AM,669,857,4232,-1500,16356,212,783,70,2551
17,January,2025,10,29,35,AM,687,860,4260,-1408,16312,206,770,91,2544
17,January,2025,10,29,36,AM,656,856,4148,-1480,16332,196,761,94,2559
17,January,2025,10,29,37,AM,650,860,4112,-1444,16296,221,767,79,2559
17,January,2025,10,29,38,AM,685,901,4140,-1440,16372,216,770,68,2545
17,January,2025,10,29,39,AM,645,870,4204,-1452,16344,202,744,65,2530
17,January,2025,10,29,40,AM,682,837,4164,-1548,16316,229,764,83,2554
17,January,2025,10,29,41,AM,660,848,4164,-1480,16332,214,782,82,2542
17,January,2025,10,29,42,AM,663,850,4192,-1396,16332,220,758,86,2465
17,January,2025,10,29,43,AM,673,847,4196,-1444,16380,207,769,80,2559
17,January,2025,10,29,44,AM,677,909,4240,-1448,16384,189,760,72,2608
17,January,2025,10,29,45,AM,668,854,4188,-1424,16376,197,757,105,2531
17,January,2025,10,29,46,AM,666,865,4144,-1436,16364,212,760,78,2559
17,January,2025,10,29,48,AM,673,856,4164,-1436,16364,203,779,93,2531
17,January,2025,10,29,49,AM,664,829,4140,-1372,16356,212,763,85,2544
17,January,2025,10,29,50,AM,677,863,4172,-1436,16364,207,765,91,2372
17,January,2025,10,29,51,AM,669,863,4224,-1476,16308,217,769,101,2557
17,January,2025,10,29,52,AM,696,858,4212,-1408,16316,210,761,84,2539
17,January,2025,10,29,53,AM,667,868,4144,-1484,16372,210,774,97,2539
17,January,2025,10,29,54,AM,671,852,4160,-1472,16348,215,784,83,2512
17,January,2025,10,29,55,AM,676,889,4156,-1480,16360,206,797,100,2544
17,January,2025,10,29,56,AM,636,855,4156,-1524,16332,195,755,95,2441
17,January,2025,10,29,57,AM,684,861,4180,-1464,16368,194,772,102,2539
17,January,2025,10,29,58,AM,658,861,4216,-1512,16408,230,786,75,2559
17,January,2025,10,29,59,AM,669,828,4260,-1488,16356,221,750,97,2551
17,January,2025,10,30,00,AM,683,900,4188,-1556,16380,214,746,104,2559
17,January,2025,10,30,01,AM,664,888,4216,-1460,16320,199,773,92,2581
17,January,2025,10,30,02,AM,680,782,4188,-1424,16324,199,748,94,2554
17,January,2025,10,30,03,AM,685,849,4156,-1408,16276,214,755,103,2482
17,January,2025,10,30,05,AM,645,849,4188,-1444,16320,209,755,87,2536
17,January,2025,10,30,06,AM,674,837,4108,-1400,16344,207,762,71,2508
17,January,2025,10,30,07,AM,683,885,4092,-1452,16336,212,768,96,2559
17,January,2025,10,30,08,AM,681,916,4180,-1484,16372,216,761,91,2537
17,January,2025,10,30,09,AM,647,822,4164,-1452,16340,223,764,118,2864
17,January,2025,10,30,10,AM,627,859,4160,-1412,16352,211,746,81,2559
17,January,2025,10,30,11,AM,661,884,4208,-1500,16376,196,727,100,2522
17,January,2025,10,30,12,AM,653,886,4188,-1424,16396,220,752,85,2559
17,January,2025,10,30,13,AM,675,847,4164,-1424,16416,211,787,79,2539
17,January,2025,10,30,14,AM,658,854,4040,-1408,16336,212,749,77,2533
17,January,2025,10,30,15,AM,669,858,4180,-1492,16324,200,780,82,2549
17,January,2025,10,30,16,AM,673,850,4208,-1448,16308,205,745,107,2541
17,January,2025,10,30,17,AM,660,872,4180,-1504,16404,223,780,85,2559
17,January,2025,10,30,18,AM,695,834,4152,-1360,16332,214,759,97,2554
17,January,2025,10,30,19,AM,668,857,4180,-1368,16348,215,776,107,2539
17,January,2025,10,30,20,AM,648,843,4176,-1536,16328,199,785,93,2557
17,January,2025,10,30,22,AM,672,858,4228,-1372,16332,201,761,80,2539
17,January,2025,10,30,23,AM,672,851,4196,-1428,16304,225,775,115,2695
17,January,2025,10,30,24,AM,672,872,4168,-1468,16244,203,782,99,2544
17,January,2025,10,30,25,AM,671,901,4140,-1460,16344,205,754,93,2528
17,January,2025,10,30,26,AM,665,796,4172,-1460,16348,213,744,83,2537
17,January,2025,10,30,27,AM,673,841,4120,-1420,16368,221,761,99,2610
17,January,2025,10,30,28,AM,645,867,4252,-1452,16348,210,764,77,2559
17,January,2025,10,30,29,AM,658,890,4192,-1524,16324,223,772,64,2558
17,January,2025,10,30,30,AM,659,835,4156,-1452,16340,226,778,96,2671
17,January,2025,10,30,31,AM,660,883,4120,-1448,16396,221,761,86,2559
17,January,2025,10,30,32,AM,682,845,4180,-1512,16364,206,786,89,2507
17,January,2025,10,30,33,AM,677,862,4208,-1448,16380,199,752,68,2547
17,January,2025,10,30,34,AM,678,868,4140,-1476,16384,207,769,84,2585
17,January,2025,10,30,35,AM,667,863,4216,-1468,16412,205,780,106,2544
17,January,2025,10,30,36,AM,675,881,4124,-1516,16340,219,760,88,2512
17,January,2025,10,30,37,AM,650,873,4168,-1448,16372,213,761,95,2543
17,January,2025,10,30,39,AM,645,838,4240,-1464,16308,214,762,77,2535
17,January,2025,10,30,40,AM,672,841,4208,-1488,16356,225,756,93,2559
17,January,2025,10,30,41,AM,669,854,4164,-1472,16320,228,761,77,2525
17,January,2025,10,30,42,AM,673,865,4240,-1492,16372,212,770,95,2553
17,January,2025,10,30,43,AM,676,798,4224,-1468,16372,223,770,87,2538
17,January,2025,10,30,44,AM,677,836,4136,-1496,16312,220,755,99,2559
17,January,2025,10,30,45,AM,660,865,4184,-1436,16292,210,768,99,2538
17,January,2025,10,30,46,AM,681,864,4172,-1528,16356,209,747,91,2530
17,January,2025,10,30,47,AM,682,866,4192,-1424,16336,199,760,89,2534
17,January,2025,10,30,48,AM,674,858,4212,-1464,16348,199,768,92,2541
17,January,2025,10,30,49,AM,684,858,4196,-1484,16368,207,763,87,2535
17,January,2025,10,30,50,AM,641,876,4180,-1420,16344,212,740,113,2539
17,January,2025,10,30,51,AM,661,845,4128,-1380,16352,202,761,82,2559
17,January,2025,10,30,52,AM,638,847,4180,-1528,16336,215,776,86,2559
17,January,2025,10,30,53,AM,684,850,4156,-1472,16348,205,753,91,2548
17,January,2025,10,30,54,AM,697,850,4224,-1396,16376,203,777,107,2541
17,January,2025,10,30,56,AM,676,865,4252,-1436,16372,224,749,109,2544
17,January,2025,10,30,57,AM,679,845,4100,-1416,16404,221,771,96,2544
17,January,2025,10,30,58,AM,665,872,4184,-1516,16292,202,756,80,2548
17,January,2025,10,30,59,AM,643,858,4116,-1452,16272,215,784,86,2549
17,January,2025,10,31,00,AM,668,843,4176,-1392,16352,207,766,99,2559
17,January,2025,10,31,01,AM,676,866,4248,-1488,16428,221,759,88,2553
17,January,2025,10,31,02,AM,671,837,4224,-1496,16292,213,778,89,2559
17,January,2025,10,31,03,AM,653,861,4160,-1504,16404,192,768,98,2532
17,January,2025,10,31,04,AM,653,858,4200,-1380,16316,191,771,97,2554
17,January,2025,10,31,05,AM,663,840,4188,-1356,16380,216,770,92,2531
17,January,2025,10,31,06,AM,675,860,4172,-1436,16360,217,784,89,2539
17,January,2025,10,31,07,AM,659,820,4164,-1508,16380,220,777,111,2547
17,January,2025,10,31,08,AM,664,852,4152,-1488,16364,227,753,97,2544
17,January,2025,10,31,09,AM,681,869,4216,-1456,16300,207,777,106,2489
17,January,2025,10,31,10,AM,674,857,4200,-1472,16392,201,764,78,2677
17,January,2025,10,31,11,AM,667,859,4148,-1384,16360,205,740,108,2503
17,January,2025,10,31,13,AM,664,792,4228,-1504,16392,212,767,81,2554
17,January,2025,10,31,14,AM,663,841,4160,-1380,16312,197,783,97,2547
17,January,2025,10,31,15,AM,656,870,4244,-1492,16372,213,787,97,2583
17,January,2025,10,31,16,AM,688,846,4184,-1476,16280,201,751,102,2531
17,January,2025,10,31,17,AM,660,867,4196,-1464,16364,204,794,108,2527
17,January,2025,10,31,18,AM,657,843,4152,-1460,16408,211,774,91,2546
17,January,2025,10,31,19,AM,636,847,4204,-1460,16320,190,780,97,2550
17,January,2025,10,31,20,AM,675,842,4168,-1440,16336,197,751,93,2537
17,January,2025,10,31,21,AM,665,857,4192,-1412,16332,231,788,109,2558
17,January,2025,10,31,22,AM,690,864,4180,-1388,16348,199,776,101,2543
17,January,2025,10,31,23,AM,678,826,4168,-1480,16324,211,761,101,2544
17,January,2025,10,31,24,AM,649,868,4200,-1468,16368,207,763,99,2543
17,January,2025,10,31,25,AM,668,841,4152,-1420,16340,213,758,89,2544
17,January,2025,10,31,26,AM,655,868,4184,-1488,16392,225,768,85,2557
17,January,2025,10,31,27,AM,690,859,4180,-1464,16308,217,776,98,2559
17,January,2025,10,31,28,AM,681,880,4232,-1424,16360,204,775,79,2535
17,January,2025,10,31,30,AM,656,834,4220,-1460,16372,221,767,79,2532
17,January,2025,10,31,31,AM,666,855,4156,-1448,16372,220,757,70,2552
17,January,2025,10,31,32,AM,656,872,4240,-1504,16412,214,766,90,2550
17,January,2025,10,31,33,AM,666,860,4128,-1512,16328,209,741,88,2559
17,January,2025,10,31,34,AM,682,854,4120,-1476,16392,204,775,98,2533
